review,clean_review,rating,date,year_month
"한글자 한글자 눌러 읽게 됩니다
너무 슬프고 화가 납니다
역사 소설이 많았으면 좋겠어요","글자 글자 눌러 읽게 됩니다 
 슬프고 화가 납니다 
 역사 소설 많았으면 좋겠어요",4,2025-01-24,2025-01
선물로 구매했습니다. 감사합니다.,선물 구매 했습니다 . 감사합니다 .,4,2025-01-24,2025-01
어머니께 선물로 드립니다,어머니 께 선물 드립니다,4,2025-01-24,2025-01
배송이그지같은거말고는좋아요,배송 이그 지 같은거말고는 좋아요,1,2025-01-24,2025-01
노벨문학상 책을 읽을 수 있다니 참 좋습니다,노벨문학상 책 읽을 있다니 참 좋습니다,3,2025-01-24,2025-01
친구에게 선물로 주었습니다. 예전에 교보에서 읽었을 때 내용전개 흐름과 주체가 계속 바뀌는 것이 신기했습니다,친구 선물 주었습니다 . 예전 교보 읽었을 때 내용 전개 흐름 주체 바뀌는 신기했습니다,4,2025-01-24,2025-01
한강 작가님 책 한권씩 읽어보려 시작합니다,한강 작가 님 책 권 씩 읽어 보려 시작,4,2025-01-23,2025-01
내용이 어렵진 않았지만 마음이 먹먹해져서 읽는데 시간이 걸렸다. 우리의 아픈 역사지만 잊지 말아야한다,내용 어렵진 않았지만 마음 먹 먹 해져서 읽는데 시간 걸렸다 . 아픈 역사 지만 잊지 말 아 야한다,4,2025-01-23,2025-01
좀 난해하긴 한데 새롭네요.,난해하긴 한데 새롭네요 .,4,2025-01-23,2025-01
너무 슬프네요. 책 잘 읽었습니다.,슬프네요 . 책 읽었습니다 .,4,2025-01-23,2025-01
상받은 작품들은 별로라는 생각을 깨준 한강 작가님이세요. 이 책 외에도 하나씩 사서 읽고 있답니다.,상 받은 작품 별로 라는 생각 깨준 한강 작가 님 이세 요 . 책 외 에도 하나 씩 사서 읽고 있답니다 .,4,2025-01-23,2025-01
노벨문학상 받을만 하네요,노벨문학상 받을만 하네요,3,2025-01-23,2025-01
한번보고 더보고싶어 구매합니다,한번 보고 더보 고 싶어 구매,4,2025-01-23,2025-01
빌려서 읽고 다시읽고싶어 구매했습니다,빌려서 읽고 읽고싶어 구매 했습니다,4,2025-01-23,2025-01
감사합니다^^아이들 책도사고 저도 사고 늘 이용하고있어요,감사합니다 ^^ 아이 책 사고 사고 늘 이용 하고있어요,4,2025-01-23,2025-01
아이가 먼저 읽는 중입니다. 중딩인데 사회선생님께서 꼭 읽어보라고 하셨습니다.,아이 먼저 읽는 중 . 중딩 인데 사회 선생님 꼭 읽어 보라 고 하셨습니다 .,4,2025-01-23,2025-01
한강소설은 천천히 읽어야 해요,한강 소설 천천히 읽어야 해 요,4,2025-01-22,2025-01
그 시절에 살았던 사람이 아니라서 그냥 민주화운동 영화 보는 느낌일 줄 알았는데 영화 그 이상의 장면이 제 머릿속에 그려지고 너무 몰입되어서 몇 번을 울컥하던지.. 추천합니다!,시절 살았던 사람 아니라서 민주화 운동 영화 보는 느낌 일 줄 알았는데 영화 이상 장면 머릿속 그려지고 몰입 되어서 몇 번 울컥 하던지 추천 !,4,2025-01-22,2025-01
유명한 작품 읽어보려고 주문했습니다.,유명한 작품 읽어 보려고 주문 했습니다 .,4,2025-01-22,2025-01
대한민국 사람이라면 필독서가 아닐까 싶습니다.,대한민국 사람 라면 필 독서 아닐까 싶습니다 .,4,2025-01-21,2025-01
너무 슬프고 힘들지만 알아야하기에,슬프고 힘들지만 알아야하기에,4,2025-01-21,2025-01
읽는 내내 마음이 아팠습니다. 한강 작가님 존경합니다.,읽는 내내 마음 아팠습니다 . 한강 작가 님 존경 .,4,2025-01-21,2025-01
아이가 읽었는데 한각장가님의 책은 너무 슬프죠.. 하지만 알아야하는 것들이니..,아이 읽었는데 각 장가 님 책 슬프죠 알아야하는 이니,4,2025-01-21,2025-01
동년배의 시선으로 본 역사,동년배 시선 본 역사,4,2025-01-21,2025-01
노벨상 축하드려요~~ 보는 내내 가슴이 먹먹했습니다 다시는 이런 비극이 없었으면 좋겠습니다,노벨상 축하 드려요 보는 내내 가슴 먹 먹 했습니다 다시는 이런 비극 없었으면 좋겠습니다,3,2025-01-21,2025-01
"읽는 내내 괴로운 마음이 들어도, 끝까지 다 읽으면, 마침내 그 소년이 내게로도 옵니다.","읽는 내내 괴로운 마음 들어도 , 끝 읽으면 , 마침내 소년 내게로 옵니다 .",4,2025-01-20,2025-01
읽으면서 인물에 많이 공감하면서 읽을수있었습니다,읽으면서 인물 공감 읽을수있었습니다,4,2025-01-20,2025-01
감정 잘 움켜쥐고 담담하게 보려고 노력했어요.,감정 움켜쥐고 담담하게 보려고 노력 했어요 .,4,2025-01-20,2025-01
"재미로 읽는 책은 아닙니다.
그래서 가슴으로 읽었습니다.
마지막엔 눈물로 담았습니다.","재미 읽는 책 아닙니다 . 
 가슴 읽었습니다 . 
 마지막 엔 눈물 담았습니다 .",4,2025-01-20,2025-01
스토리가 매우 기대되는 작품입니다.,스토리 매우 기대 되는 작품 .,4,2025-01-20,2025-01
그 유명한 한강작가님 작품 아주 감동적이에요,유명한 한강 작가 님 작품 아주 감동 적 이에요,4,2025-01-20,2025-01
"아이랑 같이 읽으려구요
뒤늦게 주문했지만 받자마자 한문장한문장에 빠져드네요","아이 랑 읽으려 구 요 
 뒤늦게 주문 했지만 받자마자 문장 문장 빠져 드 네 요",4,2025-01-20,2025-01
과거를 되돌아 보게 합니다.,과거 되 돌아 보게 .,3,2025-01-20,2025-01
선물용으로 구매했어요,선물 용 구매 했어요,4,2025-01-19,2025-01
먹먹하고 슬프고 인간의 잔인함에 대해 다시금 생각하게 되며 역사를 잊지않아야함을 다시 상기시키는 소설이었습니다. 그리고 에프 감성이신분들은 힘들 수 있어요... 덮었다 펼쳤다하게만들더라구요,먹 먹하고 슬프고 인간 잔인함 대해 다시금 생각 되며 역사 잊지 않아 야함을 상기 시키는 소설 이었습니다 . 에프 감성 이신 분들 힘들 있어요 덮었다 펼쳤다하게만 들더라구요,4,2025-01-19,2025-01
추천합니다. 선물했어요.,추천 . 선물 했어요 .,4,2025-01-19,2025-01
"인간은 무엇인가.
인간이 무엇이지 않기 위해 우리는 무엇을 해야 하는가.
이런 시국에 더욱 마음 울리는 소설.","인간 무엇 인가 . 
 인간 무엇 이지 않기 위해 무엇 해야 하는가 . 
 이런 시국 마음 울리는 소설 .",4,2025-01-19,2025-01
양심.. 그거입니다. 세상에서 제일 무서운 양심.. 지금 시국에 맞는거 같아 공감도 되고 너무너무 훌륭한 책였습니다. 소설을 시적으로 표현한 문구체도 최고이구요,양심 그거 . 세상 제일 무서운 양심 지금 시국 맞는거 같아 공감 되고 훌륭한 책 였습니다 . 소설 시적 표현 문 구체 최고 이구 요,4,2025-01-19,2025-01
슬프지만 몰입되는 이야기,슬프지만 몰입 되는 이야기,4,2025-01-19,2025-01
한강 작품 중 이 책이 제일 잘 읽히네요,한강 작품 중 책 제일 읽히네요,4,2025-01-19,2025-01
많이 슬프고 화나고 힘들었어요,슬프고 화나고 힘들었어요,4,2025-01-19,2025-01
읽으면서 가슴이 먹먹해져와 중간중간 쉬다 읽었습니다 디잃고나서도 여운이 심하게 남아요 담담하게 쓰여있지만 그속에 너무나 큰고통이 잠겨있는것이 느껴져 고통스러워요,읽으면서 가슴 먹 먹해 져와 중간 중간 쉬 읽었습니다 디 잃고나서도 여운 심하게 남아 요 담담하게 쓰여있지만 속 너무나 큰 고통 잠겨있는것이 느껴져 고통스러워요,4,2025-01-19,2025-01
"소년이 온다...
아픈 역사가 있는 대한민국이지만...
다시금 그때의 공감력을 가질 수 있는 책~~","소년 온다 
 아픈 역사 있는 대한민국 이지만 
 다시금 그때 공감 력 가질 있는 책",4,2025-01-18,2025-01
좋습니다................,좋습니다 ................,4,2025-01-18,2025-01
한강 소설 중 꼭 봐야할 책,한강 소설 중 꼭 봐 야할 책,4,2025-01-18,2025-01
단순히 읽기에는 가슴 아픈 이야기.,단순히 읽기에는 가슴 아픈 이야기 .,4,2025-01-18,2025-01
서점에서 책 표지만 봐도 마음이 먹먹해짐,서점 책 표지 봐도 마음 먹 먹해 짐,4,2025-01-18,2025-01
80년 5월 광주의 지옥 같은 모습을 알게 되었다.,80년 5월 광주 지옥 같은 모습 알 게 되었다 .,4,2025-01-18,2025-01
감사합니다 잘 읽겠습니다,감사합니다 읽겠습니다,4,2025-01-17,2025-01
과거를 잊지 말아야 하는 이유. 모두가 읽고 잊지않았으면 좋겠어요.,과거 잊지 말아야 이유 . 모두 읽고 잊지 않았으면 좋겠어요 .,4,2025-01-17,2025-01
꼭 사서 읽어보세요!!,꼭 사서 읽어 보세요 !!,4,2025-01-17,2025-01
읽고 싶던 책이라 잘 읽었어요,읽고 싶던 책 이라 읽었어요,4,2025-01-17,2025-01
드디어 이 책을 읽게 되네요. 요즘 몰입해서 읽을 수 있을 것 같아 기대가 큽니다. 재미있게 볼게요.,드디어 책 읽게 되네요 . 몰입 읽을 있을 같아 기대 큽니다 . 재미있게 볼게요 .,3,2025-01-17,2025-01
선물로드렸는데 별말씀이없어서 아직 모르겠네여,선물 드렸는데 별 말씀 없어서 아직 모르 겠네여,3,2025-01-17,2025-01
좋아요........,좋아요 ........,4,2025-01-17,2025-01
미안한 마음이 듭니다.,미안한 마음 듭니 .,4,2025-01-16,2025-01
기대하면 읽었는데 잘 읽었습니다,기대하면 읽었는데 읽었습니다,4,2025-01-16,2025-01
어머니 선물드리려고 구매했어요,어머니 선물 드리려고 구매 했어요,4,2025-01-16,2025-01
시간가는줄 모르고 재밌게 읽었습니다,시간 가는줄 모르고 재밌게 읽었습니다,4,2025-01-16,2025-01
한강 작가 작품 다 읽어보려고요,한강 작가 작품 읽어 보려고요,4,2025-01-16,2025-01
선물 받는분이 무척 좋아하네요,선물 받는 분 무척 좋아하네요,4,2025-01-16,2025-01
추천받아 읽었는데 재밌습니다,추천 받아 읽었는데 재밌습니다,4,2025-01-16,2025-01
5.18의 잔혹함과 무자비함을 책으로 다시금 이해할수있어 좋았습니다,5.18 잔혹함과 무자비함을 책 다시금 이해 할수있어 좋았습니다,4,2025-01-16,2025-01
읽기 거북하지만 반드시 읽어야 한다.,읽기 거북하지만 반드시 읽어야 한다 .,4,2025-01-15,2025-01
고맙습니다. 잊지않겠습니다.,고맙습니다 . 잊지 않겠습니다 .,4,2025-01-15,2025-01
책을 구매하여 후기 남깁니다. 잘 산 것 같은데 내용이 어떤지는 더 봐야 알 것 같습니다.,책 구매 하여 후기 남깁니다 . 산 같은데 내용 어떤지는 봐야 알 같습니다 .,4,2025-01-15,2025-01
정확한 문장으로 심장을 찌른다.,정확한 문장 심장 찌른다 .,4,2025-01-15,2025-01
마음에 듭니다~~~~~~~~~~~,마음 듭니 ~~~~~~~~~~~,4,2025-01-14,2025-01
마음에 듭니다~~~~~~~~~~~,마음 듭니 ~~~~~~~~~~~,4,2025-01-14,2025-01
마음에 듭니다~~~~~~~~~~~,마음 듭니 ~~~~~~~~~~~,4,2025-01-14,2025-01
늦었지만 한강작가님 열풍에 합류하고 싶어 구매했어요 재밌게 읽겠습니다.,늦었지만 한강 작가 님 열풍 합류 싶어 구매 했어요 재밌게 읽겠습니다 .,4,2025-01-14,2025-01
"페이지를 넘기는게 고통이었고
글을 통해 상상한다는게
이 책은 상당히 힘들었다....","페이지 넘기는게 고통 이었고 
 글 통해 상상 한다는 게 
 책 상당히 힘들었다 ....",4,2025-01-14,2025-01
바로드림으로 편하고 빠르게 구입했습니다.,바로 드림 편하고 빠르게 구입 했습니다 .,4,2025-01-14,2025-01
깨달음을 주는 소설입니다.,깨달음 주는 소설 .,4,2025-01-14,2025-01
정말로 노벨문학상 받을 가치가 있는 책이다,정말로 노벨문학상 받을 가치 있는 책,4,2025-01-14,2025-01
노벨문학작품을 번역없이 읽을 수 있어서 좋아요,노벨 문학작품 번역 없이 읽을 있어서 좋아요,4,2025-01-13,2025-01
5.18의 참혹함과 그로 인한 씻기지 않는 상처와 트라우마로 고통받는 유족들의 심정에서 큰 슬픔과 가슴 먹먹해짐을 느꼈습니다,5.18 참혹함과 그로 인한 씻기지 않는 상처 트라우마 고통 받는 유족 심정 큰 슬픔 가슴 먹 먹해 짐 느꼈습니다,4,2025-01-13,2025-01
반드시 읽어야 할 명작입니다.,반드시 읽어야 할 명작 .,4,2025-01-13,2025-01
읽으면서 너무 많이 울었습니다.,읽으면서 울었습니다 .,4,2025-01-13,2025-01
"읽을 때도 읽고 난 뒤에도 많이 아픈 책이다.
그럼에도 꼭 읽어야하는 책이라 생각한다.","읽을 때 읽고 난 뒤 에도 아픈 책 . 
 그럼에도 꼭 읽어 야하는 책 이라 생각 한다 .",4,2025-01-13,2025-01
절대 밖에서 읽지마세요 카페에서 통곡함,절대 밖 읽지 마세요 카페 통곡함,4,2025-01-13,2025-01
잘 읽어보도록 하겠습니다,읽어 보도록 하겠습니다,4,2025-01-13,2025-01
역시 노벨문학상 작가다운 책입니다,역시 노벨문학상 작가 다운 책,3,2025-01-13,2025-01
교수님의 추천으로 읽어보게 된 책입니다 아직 전부 읽진 않았지만 글이 깔끔하게 잘 읽혀요 한 번쯤 꼭 읽어보기 좋은 책,교수 님 추천 읽어 보게 된 책 아직 전부 읽진 않았지만 글 깔끔하게 읽혀요 번 쯤 꼭 읽어 보기 좋은 책,4,2025-01-13,2025-01
읽고 싶었던 책이라 막힘없이 읽었네요 .,읽고 싶었던 책 이라 막힘 없이 읽었네요 .,4,2025-01-13,2025-01
흐르는 눈물이 멈추지 않던 책.. 기억하겠습니다..,흐르는 눈물 멈추지 않던 책 기억 하겠습니다,4,2025-01-13,2025-01
한강작가님 화이팅!,한강 작가 님 화이팅 !,4,2025-01-13,2025-01
노벨문학상에 빛나는 한강 작가님의 책을 볼 수 있어 감사합니다,노벨문학상 빛나는 한강 작가 님 책 볼 있어 감사합니다,4,2025-01-13,2025-01
"S000000610612
소년이 온다","S 000000610612 
 소년 온다",4,2025-01-13,2025-01
읽는 내내 화가 나고 또 울었다.,읽는 내내 화가 나고 울었다 .,4,2025-01-12,2025-01
어떤 작픔인지 기대하며 읽어봅니다,어떤 작픔 인지 기대하며 읽어 봅니다,4,2025-01-12,2025-01
민주주의를 지킨 가장 평범한 사람들의 가장 평범하지 않은 이야기. 사실 옛날에 이 책을 읽고 최근에 재구매해 다시 읽었보았는데 그러길 정말 잘했단 생각이 들어요. 추천합니다.,민주주의 지킨 가장 평범한 사람 가장 평범하지 않은 이야기 . 옛날 책 읽고 최근 재구 매해 읽었 보았는데 그러길 했단 생각 들어요 . 추천 .,4,2025-01-12,2025-01
말이 필요없는 한강작품,말 필요없는 한강 작품,4,2025-01-11,2025-01
한강 작가의 노벨문학상 수상 전에 도서관에서 빌려서 읽었는데 해마다 5.18 즈음 다시 읽어보려고 구매했습니다,한강 작가 노벨문학상 수상 전 도서관 빌려서 읽었는데 해마다 5.18 즈음 읽어 보려고 구매 했습니다,4,2025-01-11,2025-01
책 한권에 응축된 여러 감정들이 읽는 내내 많은 생각을 하게 하네요..,책 권 응축 된 여러 감정 읽는 내내 많은 생각 하네요,4,2025-01-11,2025-01
감히 이 책이 인생을 바꿔줬다고 말할 수 있습니다. 과거의 죽은자들에게 크게 빚을 지고 있는 요즘입니다.,감히 책 인생 바꿔 줬다고 말 할 . 과거 죽은자 들에게 크게 빚 지고 있는 .,4,2025-01-11,2025-01
재밌게 읽겠습니다~,재밌게 읽겠습니다 ~,4,2025-01-11,2025-01
궁금했던 책 드디어 읽어본다!,궁금했던 책 드디어 읽어 본다 !,4,2025-01-11,2025-01
"518민주화운동을 다시 생각나게
해주셔서 감사합니다 많은분들이 꼭 읽어 보시기를","518 민주화 운동 생각나게 
 해주셔서 감사합니다 많은 분 꼭 읽어 보시 기를",4,2025-01-11,2025-01
말로 표현하지 못하는 감정들이 차오르네요..,말로 표현 하지 못 감정 차오르네요,4,2025-01-11,2025-01
