review,clean_review,rating,date,year_month
지금 다시 읽어야 할 작품입니다,지금 읽어야 할 작품,5,2024-12-20,2024-12
읽는동안 가슴이 먹먹해졌습니다...,읽는 동안 가슴 먹 먹해 졌습니다,5,2024-12-20,2024-12
"오늘날 이 시점에서 너무나 현실같은 소설, 외면하고 싶지만 외면해서는 안되는","오늘날 시점 너무나 현실 같은 소설 , 외면 싶지만 외면 안되는",5,2024-12-20,2024-12
잘못된 사상으로 지배당한 인간은 어디까지 잔인할 수 있는걸까...,못 된 사상 지 배당 인간 어디 잔인할 있는걸 까,5,2024-12-20,2024-12
읽기 전부터 마음이 아픈 책은 처음이에요. 그날의 광주를 잊지 않기 위해 읽으려 합니다.,읽기 전 부터 마음 아픈 책 처음 이에요 . 그날 광주 잊지 않기 위해 읽으려 .,5,2024-12-19,2024-12
오열하는 너의 모습이 곧  나의모습으로 44년만에 다시 태어나는순간입니다,오열 너 모습 곧 나 모습 44년 만에 태어나는 순간,5,2024-12-19,2024-12
역사의 한 순간을 공유하게 하며 기억해야 할 의무감을 느끼게 해 주는 채입니다.,역사 순간 공유 기억 해야 할 의무감 느끼게 해 주는 채 .,5,2024-12-19,2024-12
소년이 오듯 세상이 사람이 오고 있는 요즘이다. 부디 무사히 왔으면 좋겠다.,소년 오듯 세상 사람 오고 있는 . 부디 무사히 왔으면 좋겠다 .,5,2024-12-19,2024-12
가슴아픈 역사를 가슴에 한번더 새깁니다,가슴 아픈 역사 가슴 한번 새깁니다,5,2024-12-19,2024-12
덤덤한 문체 속 술술 읽혀지는 것이 미안할 정도로 슬픔이 가득했던 이야기,덤덤한 문체 속 술술 읽혀지는 미안할 정도 슬픔 가득했던 이야기,5,2024-12-18,2024-12
감사합니다. 많은 생각을 하게 하는 작품입니다.,감사합니다 . 많은 생각 작품 .,5,2024-12-18,2024-12
2024년 노벨문학상 수상 작가 작품,2024년 노벨문학상 수상 작가 작품,5,2024-12-18,2024-12
너무 아프고 안타까운 역사다 우린 늘 이런 일상적인행복을 감사히누려야한다~자녀들도 알아야한,아프고 안타까운 역사 우린 늘 이런 일상 적 인 행복 감사히 누려 야한다 ~ 자녀 알아야한,5,2024-12-18,2024-12
잔잔한 이야기인데 이렇게 마음이 저릴 줄이야...,잔잔한 이야기 인데 이렇게 마음 저릴 줄 이야,5,2024-12-18,2024-12
책을 읽는 내내 정말 펑펑 울었다.,책 읽는 내내 펑펑 울었다 .,5,2024-12-18,2024-12
너무나 감사합니다. 좋은내용입니다.,너무나 감사합니다 . 좋은 내용 .,5,2024-12-17,2024-12
지금의 봄이 당연하지 않음을 잊지 않겠습니다,지금 봄 당연하지 않 음 잊지 않겠습니다,5,2024-12-17,2024-12
2024년 필독서 인 것 같습니다.,2024년 필독 서 인 같습니다 .,5,2024-12-17,2024-12
아름답기도 아프기도 슬프기도 했어요,아름답 기도 아프 기도 슬프 기도 했어요,5,2024-12-17,2024-12
읽었지만 소장하고 싶어 구입했다.,읽었지만 소장 싶어 구입 .,5,2024-12-17,2024-12
책읽으며 울어본건 사춘기 이후 처음입니다. 작가님께 감사드립니다.,책 읽으며 울어 본건 사춘기 이후 처음 . 작가 님 께 감사 드립니다 .,5,2024-12-17,2024-12
소장하고싶어서  샀어요,소장 하고싶어서 샀어요,5,2024-12-16,2024-12
"현 시국 가장 읽어보아야 할 책인것 같습니다.
책은 영화나 다큐와는 다른 몰입감을 준다..","현 시국 가장 읽어 보아 야 할 책 인 같습니다 . 
 책 영화 나 다큐 와는 다른 몰입 감 준다",5,2024-12-16,2024-12
이시기에 꼭 한 번 읽고 싶었습니다,시기 꼭 번 읽고 싶었습니다,5,2024-12-16,2024-12
한강 작가의 필력이 잘 드러난 작품입니다. 항상 응원합니다! 감사합니다!,한강 작가 필 력 드러난 작품 . 응원 ! 감사합니다 !,5,2024-12-16,2024-12
"꽃 핀 쪽으로. .
분명하게  읽을량으로  다시 보지만  늘 분명하지  않다     눈물때","꽃 핀 쪽 . . 
 분명하게 읽을량 보지 늘 분명하지 않다 눈물 때",5,2024-12-16,2024-12
이 시국에 꼭 읽어 봐야 할 책이라고 생각해요,시국 꼭 읽어 봐야 할 책 이라고 생각 해요,5,2024-12-16,2024-12
꼭 읽어야 할 책이죠.,꼭 읽어야 할 책 죠 .,5,2024-12-16,2024-12
소년이 온다. 세상이 온다,소년 온다 . 세상 온다,5,2024-12-16,2024-12
"지금 내가 누리는 평화로운 일상은 이렇듯 싸워낸 분들 덕분이구나
공동체의식, 연대의 중요성","지금 내 누리는 평화로운 일상 이렇듯 싸워 낸 분들 덕분 이구나 
 공동체 의식 , 연대 중요성",5,2024-12-15,2024-12
가슴 아픈 역사의 이야기,가슴 아픈 역사 이야기,5,2024-12-15,2024-12
읽기 힘들지만 읽어야할 소설이었습니다,읽기 힘들지만 읽어 야할 소설 이었습니다,5,2024-12-15,2024-12
역사는 국어 만큼이나 중요하다.,역사 국어 만큼이나 중요하다 .,5,2024-12-15,2024-12
아픈 시국에 조용한 슬픔을 느끼게 해준 책...어리고 약한 영혼들에게 평화와 위로를 드립니,아픈 시국 조용한 슬픔 느끼게 해준 책 어리고 약한 영혼 평화 위로 드립니,5,2024-12-15,2024-12
이렇게 글을 쓸 수 있는 건 한강 작가 밖에 없습니다.,이렇게 글 쓸 있는 건 한강 작가 없습니다 .,5,2024-12-15,2024-12
꼭 읽어야하는 소설,꼭 읽어 야하는 소설,5,2024-12-15,2024-12
슬픈 이야기. 다시는 반복되지 않기를...,슬픈 이야기 . 다시는 반복 되지 않기를,5,2024-12-15,2024-12
마주하기 힘들다고 외면하면 안되는 알아야할 그 시절의 이야기입니다,마주 힘들다고 외면 하면 안되는 알 아 야할 시절 이야기,5,2024-12-15,2024-12
"쉽게 한번에 읽는 책은 아니네요.
슬프고 아프고 아껴서 읽는중입니다.","쉽게 한번 읽는 책 아니네요 . 
 슬프고 아프고 아껴서 읽는 중 .",5,2024-12-15,2024-12
다시한번 생각해보게 만드는 책… 감사합니다,한번 생각 해보게 만드는 책 감사합니다,5,2024-12-15,2024-12
해외에서 지인요청으로 먼저 구매해준 책입니다. 저도 읽어볼 예정.,해외 지인 요청 먼저 구매 해준 책 . 읽어 볼 예정 .,5,2024-12-14,2024-12
가슴 아픈 우리의 과거이야기~~~,가슴 아픈 과거 이야기 ~~~,5,2024-12-14,2024-12
"평범한 사람들, 평범해야했던 날들이 사라지는 순간이 너무 아프다.","평범한 사람 , 평범해야 했던 날 사라지는 순간 아프다 .",5,2024-12-14,2024-12
한강작가님 노벨문학상 수상기념으로 고등 딸래미 사줬어요..좋아하네요^^,한강 작가 님 노벨문학상 수상 기념 고등 딸 래미 사줬어요 좋아하네요 ^^,5,2024-12-14,2024-12
노벨상 소식을 듣고 읽게 되었는데 너무 감명깊에 읽었습니다.,노벨상 소식 듣고 읽게 되었는데 감명 깊에 읽었습니다 .,5,2024-12-14,2024-12
읽이보려고 구매했어요,읽이 보려고 구매 했어요,5,2024-12-14,2024-12
읽는내내 가슴 아프지만 꼭 읽어야만 했던 소설,읽는내내 가슴 아프지만 꼭 읽어야만 했던 소설,5,2024-12-14,2024-12
2주간 느꼈습니다. 우리는 그날의 광주를 잊지 않고 있다.,2 주간 느꼈습니다 . 그날 광주 잊지 않고 있다 .,5,2024-12-14,2024-12
이제야 제대로 마주보는 진실,이제야 제대로 마주 보는 진실,5,2024-12-13,2024-12
몇년전 채식주의자를 읽고 이번엔 소년이 온다를 읽었어요. 너무 가슴아프고 슬프네요.,몇 년전 채식주의자 읽고 이번 엔 소년 온다를 읽었어요 . 가슴 아프고 슬프네요 .,5,2024-12-13,2024-12
한강 작가님 자랑스럽습니다,한강 작가 님 자랑스럽습니다,5,2024-12-13,2024-12
어두운 시대를 지나고 있는 우리에게 희망을 주셔서 감사합미다,어 두운 시대 지나고 있는 희망 주셔서 감사합 미다,5,2024-12-13,2024-12
읽어보길 잘했네요. 굿,읽어 보길 했네요 . 굿,5,2024-12-12,2024-12
많은걸 떠올리면 또 읽었습니다 애잔함이 마음이 저며옵니다,많은걸 떠올리면 읽었습니다 애잔함이 마음 며 옵니다,5,2024-12-12,2024-12
"오월 광주의 기억과 함께 소년 동호는 꼭 돌아온다
-문재학 열사 기억할게요","오월 광주 기억 함께 소년 동호 꼭 돌아온다 
 - 문 재학 열사 기억 할게요",5,2024-12-12,2024-12
노벨상 수상작들 읽어보기중입니다.,노벨상 수상작 읽어 보기 중 .,5,2024-12-12,2024-12
"이제 읽기시작합니다. 첫장부터
한강작가님의 느낌이 그대로 전해지네요","이제 읽기 시작 . 첫 장 부터 
 한강 작가 님 느낌 그대로 전해지네요",5,2024-12-12,2024-12
한강님의 언어를 사용한 민중의 역사기록서,한강 님 언어 사용 민중 역사 기록 서,5,2024-12-12,2024-12
우리는 잊지않고 기억함으로써 값을 치뤄야 한다.,잊지 않고 기 억 함 으로써 값 치뤄야 한다 .,5,2024-12-12,2024-12
작가님 노벨문학상 수상 축하드려요♡,작가 님 노벨문학상 수상 축하 드려요,5,2024-12-11,2024-12
마음이 너무 아파서 완독하기가 힘들었지만 우리가 꼭 알아야 할 이야기입니다.,마음 아파서 완독 하기가 힘들었지만 꼭 알아야 할 이야기 .,5,2024-12-11,2024-12
잊지 말아야 하는 그날의 기억.,잊지 말아야 그날 기억 .,5,2024-12-11,2024-12
작가님의 소설이 많은 이들에개 읽혀지길,작가 님 소설 많은 개 읽혀지길,5,2024-12-11,2024-12
"그날의 시간을 숨죽여 읽고 느꼈다..
외면받지 말아야 할 시간
다시는 있어서는 안될 시간","그날 시간 숨 죽여 읽고 느꼈다 
 외면 받지 말아야 할 시간 
 다시는 있어서는 안될 시간",5,2024-12-11,2024-12
슬픈 역사의 한 조각을 가지고 작가가 훌륭한 보자기로 엮어냈다.,슬픈 역사 조각 가지 고 작가 훌륭한 보자기 엮 어 냈다 .,5,2024-12-11,2024-12
절대잊지않겠습니다,절대 잊지 않겠습니다,5,2024-12-11,2024-12
이 시국이라 더 와닿게 된 이야기,시국 이라 닿게 된 이야기,5,2024-12-11,2024-12
충격적인 소식을 듣고 책을 다시 펼쳤다. 이렇게 반복이 되는구나,충격 적 인 소식 듣고 책 펼쳤다 . 이렇게 반복 되는구나,5,2024-12-11,2024-12
지금 다시 봐야할 책. 축하합니다,지금 봐 야할 책 . 축하,5,2024-12-10,2024-12
2024년을 살아가면서 꼭 읽어보았으면 하는 책..,2024년 살아가면서 꼭 읽어 보았으면 책,5,2024-12-10,2024-12
책을 통해 자유롭게 누린 내삶의 자유가 부끄러워진다..좀더 부지런히 최선을 다하지못함이 부,책 통해 자유롭게 누린 내 삶 자유 부끄러워진다 부지런히 최선 하지못 함 부,5,2024-12-10,2024-12
가슴아픈 역사를 피하지 않으려고 마주했습니다,가슴 아픈 역사 피하 지 않으려고 마주 했습니다,5,2024-12-09,2024-12
분노와 슬픔으로 한번에 읽기 힘들어 울다 멈추고 울다 멈추며 겨우 읽어냈습니다.,분노 슬픔 한번 읽기 힘들어 울다 멈추고 울다 멈추며 겨우 읽어 냈습니다 .,5,2024-12-09,2024-12
꼭 읽어봐야할 소설,꼭 읽어 봐 야할 소설,5,2024-12-09,2024-12
"처음에는 이게 뭐지 싶었는데
독특한 문체에 점점 빨려들어가 재미있게 읽었습니다","처음 게 뭐 지 싶었는데 
 독특한 문체 점점 빨려 들어가 재미있게 읽었습니다",5,2024-12-08,2024-12
"디딤돌 초등수학 기본+응용 3-1 (2025년) [ 2022 개정 교육과정 ]
편집부 저","디딤돌 초등 수학 기본 + 응용 3-1 ( 2025년 ) [ 2022 개정 교육과정 ] 
 편집 부",5,2024-12-08,2024-12
앞으로도 많이 역사에 관심을 가지는 계기가 되었습니다. 감사하고 늘 잊지 않겠습니다.,앞 으로도 역사 관심 가지는 계기 되었습니다 . 감사하고 늘 잊지 않겠습니다 .,5,2024-12-08,2024-12
좋은 내용 잘 읽었습니다,좋은 내용 읽었습니다,5,2024-12-08,2024-12
당장 와닿아야 현실임을 느끼지만 어떤 것들은 너무 믿기가 어려워 지금 겪고 있지만 깨닫지,당장 닿아야 현실 임 느끼지만 어떤 믿기가 어려워 지금 겪고 있지만 깨닫지,5,2024-12-08,2024-12
"가슴아픈이야기 이지만, 기억되어야하는 이야기","가슴 아픈 이야기 이지만 , 기억 되어야하는 이야기",5,2024-12-08,2024-12
한국인이라면 읽어봐야할 책.,한국인 라면 읽어 봐 야할 책 .,5,2024-12-08,2024-12
가족 모두가 함께 읽어보려고 구매했네요~!,가족 모두 함께 읽어 보려고 구매 했네요 ~!,5,2024-12-08,2024-12
역시~~~라는 감탄이 나오는 책~~,역시 ~~~ 라는 감탄 나오는 책,5,2024-12-07,2024-12
슬프지만 잔잔한 감동 요즘 지인들에게 선물하는 책,슬프지만 잔잔한 감동 지인 선물 책,5,2024-12-07,2024-12
"훅 들어온 감정을 어떻게 표현해야할지 모르겠네요.
이런 마음은 오래갈 듯합니다.","훅 들어온 감정 어떻게 표현 해야 할지 모르겠네요 . 
 이런 마음 오래 갈 듯 .",5,2024-12-07,2024-12
이작품을읽으며 다시한번많은생각에잠긴다,작품 읽으며 한번 많은 생각 잠긴다,5,2024-12-07,2024-12
청소년에게도 추천. 마음이 너무 무겁지만 잊지 말아야 할 일들..,청소년 에게도 추천 . 마음 무겁지만 잊지 말아야 할 일,5,2024-12-07,2024-12
너무 궁금했던 얘기들이 담겨있어요,궁금했던 얘기 담겨있어요,5,2024-12-07,2024-12
멈출수 없는 소용돌이 그안에서 나를 찾으려는 존재의 회귀,멈출수 없는 소용돌이 안 나를 찾으려는 존재 회귀,5,2024-12-07,2024-12
한강 작가님  작품  중에서  제일 좋아하는  작품이에요,한강 작가 님 작품 중 제일 좋아하는 작품 이에요,5,2024-12-06,2024-12
"믿고 볼 수 있는 작품으로, 노벨상도 인정했기에 추천합니다.","믿고 볼 있는 작품 , 노벨상 인정 했기에 추천 .",5,2024-12-06,2024-12
도움이 됩니다 추천합니다 좋습니다.,도움 됩니다 추천 좋습니다 .,5,2024-12-06,2024-12
힘들어도 직시해야 한다. 살아가는 것은 죽어가는 것들로 이루어진다,힘들어도 직시 해야 한다 . 살아가는 죽어가는 이루어진다,5,2024-12-06,2024-12
"가슴이 먹먹해 지네요. 기억하겠습니다.
 그날의 그대들을~~","가슴 먹 먹해 지네 요 . 기억 하겠습니다 . 
  그날 그대",5,2024-12-06,2024-12
그때의 아픔이 생생하게 느껴져서 슬프고 무서웠어요 잘봤어요,그때 아픔 생생하게 느껴져서 슬프고 무서웠어요 봤어요,5,2024-12-05,2024-12
묵직하게 전해지는 책,묵직하게 전해지는 책,5,2024-12-05,2024-12
노벨상 수상 축하드립니다,노벨상 수상 축하 드립니다,5,2024-12-05,2024-12
"아이와 함께 읽었습니다.
소설을 이끌어가는 시점이 특이하다는 아이의 감상평과함께 저도강추","아이 함께 읽었습니다 . 
 소설 이끌어가는 시점 특이하다는 아이 감상 평 함께 도강 추",5,2024-12-05,2024-12
"아이와 함께 읽었습니다.
소설을 이끌어가는 시점이 특이하다는 아이의 감상평과함께 저도강추","아이 함께 읽었습니다 . 
 소설 이끌어가는 시점 특이하다는 아이 감상 평 함께 도강 추",5,2024-12-05,2024-12
책을 읽고 마음이 무겁고 아팠다,책 읽고 마음 무겁고 아팠다,5,2024-12-04,2024-12
읽는 내내 가슴 저몄습니다.,읽는 내내 가슴 몄습 니 .,5,2024-12-04,2024-12
"노벨문학상 수상한 작가의 도서를 원서 그대로 읽을 수
있음에 감사합니다.","노벨문학상 수상한 작가 도서 원서 그대로 읽을 
 있 음 감사합니다 .",5,2024-12-04,2024-12
재미있게 읽었습니다.,재미있게 읽었습니다 .,5,2024-12-04,2024-12
너무 마음아프고 너무 슬프네요,마음 아프고 슬프네요,5,2024-12-04,2024-12
가슴아프고 슬픈 이야기이자 우리가 잊지 말아야 할 이야기,가슴 아프고 슬픈 이야기 이자 잊지 말아야 할 이야기,5,2024-12-04,2024-12
교과서 안 글자들로 딱딱하게 다가왔던 5.18 운동이 살아 움직이듯 나에게 밀려 들어왔다,교과서 안 글자 딱딱하게 다가왔던 5.18 운동 살 아 움직이듯 나 밀려 들어왔다,5,2024-12-03,2024-12
