review,rating,date
"소설의 등장인물들 그리고 실제 광주를 겪었던 분들, 그리고 인간으로써 공감하고 아파하며 자신의 삶에 영향 받은 모든 분들에게 위로를 준다. 글로 쓰여 만들어진 책 한 권이 얼마나 큰 힘을 가졌는지 생각하게 된다. 작가를 꿈꾸는 입장에서 정말 많은 것을 배울 수 있는 책입니다.",4,2024.12.25
역사적 사건을 녹여낸 책이라 더 좋아요:),4,2024.12.25
끔찍하기 그지없는 내용이지만 흥미롭게 봤습니다,4,2024.12.25
이시기에 책의 내용이 더욱 와닿네요,4,2024.12.25
한강작가책 구매해서 좋아요,4,2024.12.25
현재도 유효한 울림이 있어요.,4,2024.12.25
선물용으로 구매합니다,4,2024.12.24
잘읽었습니다. 읽는내내 너무 마음이 아팠어요.,4,2024.12.24
말이 필요 없는 책 입니다.,4,2024.12.24
이제야 읽어보네요 기대만큼 좋습니다,4,2024.12.24
읽고 난 뒤 12/3 겪었는데요. 정말 많은 생각이 듭니다.,4,2024.12.24
소년이 온다 좋앙ㅎ,4,2024.12.24
특이한 시점에서 이야기가 전개되는데 읽을수록 이런시점들이 더 잔인하고 인물들이 느끼는 고통을 덤덤하지만 잘느끼게해주는데 탁월한 선택이였음을깨달았습니다 마음이너무 먹먹해서 책장을 놓고 다시읽기를반복하게했던 책이였습니다,4,2024.12.24
한강작가의 노벨문학상 너무 자랑스럽습니다,4,2024.12.24
마음이 아파 뒷부분을 못읽공있어요,4,2024.12.24
한강 작가님의 노벨상 수상을 축하드리며 울림 있고 역사적인 소설 감사드립니다,4,2024.12.24
어쩌면 그 감정을 다시 느끼게 해주는 최고의 매체는 역시 책이 아닐까 확신하게 만드는 책,4,2024.12.24
다시한번생각하게 만드네요,4,2024.12.24
역사를 알고 있어야 아픈 역사를 또 만들지 않을것이다..,4,2024.12.24
선물했습니다 감사합니다,4,2024.12.23
소름끼치는 순간순간마다 마음이 아픕니다..,4,2024.12.23
위대한 작가의 책이라 소장하고 싶어서 전권 구매했어요.,4,2024.12.23
책을 읽고 꼭 한번은 광주에 다녀오리라 생각하고 있어요.,4,2024.12.23
"요즘 시국에 더 필요한 책인거 같아
구입 했어요
너무 마음이 아파요",4,2024.12.23
"먹먹한 이야기
정말 마음이 아파요 ㅠ",4,2024.12.23
노벨문학상 작품 읽기 너무 좋아요~ 배송도 빠르고 만족합니다.,4,2024.12.23
색다른 시각에서 보네요 약간 헷갈리는데 잘보고있어요,4,2024.12.23
눈물 펑펑 가슴 저리게 읽었어요. 결국 아름다움과 사랑,4,2024.12.23
너무 잘 읽었습니다 감사해요,4,2024.12.23
노벨상을 받은 작품이라 선물하기에도 좋아요,4,2024.12.23
노벨상을 받은 작품이라 선물하기에도 좋아요,4,2024.12.23
노벨상 작품을 읽어볼 수 있다는 것은 큰 혜택입니다,4,2024.12.23
노벨상 작품을 읽어볼 수 있다는 것은 큰 혜택입니다,4,2024.12.23
"읽는게 너무 힘들까봐 미루고 미루다 시작했습니다.
마음이 너무 힘든 것과 별개로 앉은 자리에서 순식간에 다 읽었습니다. 그 시대를 겪은 사람은 아니지만 혼자 오열하면서 읽었습니다. 책 한권으로 그 때를 다 표현할 수는 없지만 많은 사람들이 읽고 그 때를 잊지 않았으면 좋겠습니다.",4,2024.12.23
유익하게 봤어요 굿굿,4,2024.12.23
"5.18민주화운동에 대한 이해와 아픔을 함께 공감하고
나눌수 있는 계기가 됩니다",4,2024.12.23
잘받았습니다 감사합니다,4,2024.12.23
좋은 책 감사합니다.,4,2024.12.22
내용이 어렵지만 잘읽었습니다!,4,2024.12.22
이책은 필독서지요.,4,2024.12.22
소년이 온다. 두 번 봤어요..,4,2024.12.22
소년 동호와 그 주변 인물들의 그 당시 광주 5.18 민주화 항쟁의 이야기를 생생하게 느낄 수 ㅇ있었습니다. 요즘의 상황과 비슷한 상황이어서 더 가슴 아프고 이들의 항쟁이 오래도록 가슴에 남아있기를 바랍니다.,4,2024.12.22
소년이 온다 책 잘 읽었습니다.,4,2024.12.22
노벨문학상 수상 작품을 원서로 읽을 수 있다는 사실이 정말 행복합니다.,4,2024.12.22
,4,2024.12.22
애도란 이런 것. 섣부른 용서와 동정으로 점철된 수많았던 기성 작품을 넘어선 소설.,4,2024.12.22
읽기 고통스럽지만 읽어야만 하는 책,4,2024.12.22
빠른 배송 고맙습니다,4,2024.12.21
"가슴아픈 역사.
또 다시 이런일은 없어야해요",4,2024.12.21
한강작가님 책을 읽을때마다 놀라게 되네요.,4,2024.12.21
잊지말자 광주민주화운동,4,2024.12.21
가슴아픈 역사를 잊어선 안되겠지요.,4,2024.12.21
채식주의자는 순식간에 읽었는데 소년이 온다는 한장한장 넘기기가 힘들었네요....인물들의 이야기 하나하나가 무겁고 슬프고 힘들고...여운이 너무 오래 가는데 나중에 다시 한번 읽어보려고요,4,2024.12.21
빛이있는 곳으로 밝은 곳으로 가자,4,2024.12.21
너무 아파서 읽는데 몇주나 걸렸다. 그해 5월 광주에선 집집마다 제삿상 안차리는 집이없었다고 어렴풋이 듣고 알았는데 책을보면서 그 안 우리의 삶이 어떻게 무너졌는지 절감했다. 역사는 되풀이되고 이렇게 또 죽은자가 산자를 구원한다. 12.3 계엄과 이 시기 한강 작가의 노벨문학상 수상이 오버랩되면서 다시 각성한다. 전 국민이 읽었으면,4,2024.12.21
잘받았습니다 재밌어요,4,2024.12.21
안 읽어볼 수가 없었어요.,4,2024.12.21
좋아요 좋아요 좋아요 좋아요,4,2024.12.21
아직 안읽어봤지만 조만간 즐감예약,3,2024.12.21
작별하지 않는다를 읽고 이 책을 구매했다.,4,2024.12.21
한강작가님 작품 잘 읽었습니다,4,2024.12.21
잊지말아야 할 역사,4,2024.12.21
노벨문학상 수상 작가의 원서를 읽다니,4,2024.12.21
배송도 빠르고 좋습니다.,4,2024.12.21
배송도 빠르고 좋습니다.,4,2024.12.21
읽는 동안 정말 꺼이꺼이 울었습니다,4,2024.12.20
자녀 학습용으로 구매합니다,4,2024.12.20
"한번읽게되면 끝까지읽게되는 중독적인 책이네요
한강작가님의 필력은 대단합니다.",4,2024.12.20
읽기 힘든 내용이어서 읽지 않으려고 했는데.,4,2024.12.20
1980년 5월 광주를 겪은 이들의 고통이 담담하지만 그래서 더 가슴 아픈 문체로 표현되어 있는 소설.,3,2024.12.20
감동적입니닼 감사합니다,4,2024.12.19
한강소설 차근차근 읽고있어요,4,2024.12.19
5.18 민주화 운동의 아픔을 잘 표현했다는데 기대됩니다,3,2024.12.19
"도저히 한숨에 읽을수가 없어 중간만큼 읽다가 다음장을 펼치는게 두려워 결국 책을 덮었다가 이틀후쯤 다시 펼쳤다. 읽는 내내 '어떡해....어떡해...' 무거운 한숨을 쉬면서 눈물이 맺히면서 읽었다. 사실은 아직도 읽고 있는 중이다. 불과 내가 초등1학년때의 일이고, 주인공들이 대부분 지금 내 아들 딸만큼 또는 더 어린 아이들이라니..너무너무 심장이 조여오고 아프다. 너무 아프지만 대한민국 국민이라면 반드시 알아야할 '그날' 광주의 일이고 그날 살아남아던 사람들의 현재진행형 이야기이자 우리의 이야기다.",4,2024.12.19
시국에 맞는....ㅎㅎㅎ,4,2024.12.19
요즘 우리나라에 일어나는 일들을 보며 다시 읽어봅니다,4,2024.12.19
,4,2024.12.19
읽고싶었는데이제서야구매~기대되요!!,4,2024.12.19
한강 작가님 노벨상 수상에 구매하게 되었습니다 ㅎ,4,2024.12.19
잊지 말아야 할 가슴아픈 역사,4,2024.12.19
"80년대 대한민국의 민주주의를 위해 희생한 사람들의 아픔에 공감하고 위로하고 싶은 마음이 드는 책.
민주주의에 무임승차 하지 말고 잘 알고 잘 지키자.",4,2024.12.19
고맙습니다 추천합니다,4,2024.12.19
드디어 고민하고 고민하다 시의적절한 도서 같아 역사에 남을 책을 샀네요.,4,2024.12.19
소년이 온다 공감돼요,3,2024.12.19
"잘 읽었습니다
많은 생각을 합니다",4,2024.12.18
좋아요. 추천합니다.,4,2024.12.18
다른 사람에게도 추천해주고 싶어요,4,2024.12.18
,4,2024.12.18
필독서가 되어 아이들에게 선물~,4,2024.12.18
"정말 현실이 될 상황을 생각하니 끔직하고 많은
울림이 있는 마음의 빛이자 죄송스런 마음이네요~",1,2024.12.18
한강작가님의 글을 통해 책속의 인물들의 마음과 상황속으로 빠져들어갔다가 다시 현실의 나의 시간 나의 공간으로 돌아오는 여행을 하는 기분이 들었어요.,4,2024.12.18
그당시광주의슬픔이고스란히 전해지는...,4,2024.12.18
"출퇴근 길에서도, 집에서도, 길에서도 이 책을 손에서 놓질 못하겠더라구요… 무려 이틀만에 다 읽은 책인데요.

저는 대구 출신으로, 어릴 때부터 주변에서 참 많은 혐오의 말들을 듣고 자란 것 같아요. 특히 광주에 대해서요.

역사를 좋아했던 저는 ‘저 사람들 참 이상해. 왜 저런 말을 하지?’라는 생각을 할 뿐 그 어떤 저항도, 반응도 하지 않았었네요.

지금은 어렸던 제가 부끄러울 뿐입니다.
저를 포함한 모두가 방관자 같아요.
무지함도 죄라는 걸 깨달았네요.

외에도 많은 깨달음을 준 책이에요.
전 이 책을 읽고 살면서 처음으로 광주에 다녀왔어요.
책을 읽으면서도, 광주에 갔을 때도 정말 많이 울었답니다.
많은 분들이 광주에도 가보고, 이 책도 접해봤으면 좋겠어요.",4,2024.12.18
어려운 도서도 있지만 한강작가님의 책을 시작하기에 아주 좋아요! 학생들에게도 추천!,4,2024.12.18
아이와같이 읽어보려 구매했습니딘,4,2024.12.18
담담히 서술한 그 날의 역사가 너무 아픕니다!ㅠ,4,2024.12.18
여운이 오래 남는 책이네요♡ 노벨문학상은 아무나 받나요?! 작가님 필력에 감탄 또 감탄♡,4,2024.12.18
노벨문학상 작가님 존경 시대상등 눈물이,4,2024.12.17
사 놓고 좀 늦게 읽게 되었는데 요즘 정치 상황과 맞물려 생각이 많아지는 책입니다.,4,2024.12.17
시험에 나올거 같아서 미리 읽고있어요 사실적이에요,4,2024.12.17
한강 작가의 장편소설,4,2024.12.17
"한강 작가의 소년이 온다!와
윤석열의 쿠데타, 내란, 외환유치 등 이 땅에 다시 재현된 피의 사건들이 반복되는 현장을 살고 있습니다. 여전히 피비린내 나는 탐욕이 혓바닥을 낼름 거리고 있지만,
한강 작가가 소중한 것은 여전히 사람과 사랑에 대한 이야기라는 것! 생명에 대한 것! 진짜 아름다운 것이 무엇인지를 눈물 가득 먹먹한 고통으로 전해준다는 것!
한강 작가에게 감사합니다.",4,2024.12.17
책을 읽고있는데 12.3. 사태가 일어났습니다.,4,2024.12.17
선물위해 구매합니다 좋은책,4,2024.12.17
소년이 온다 읽기 전인데 기대됩니다~,4,2024.12.17
"작가님의 노벨문학상 수상을 기념하여 또 주문했어요
기억하게 해주셔서 감사합니다 1980. 05.18.",4,2024.12.17
마음에 울림을 주는 책,4,2024.12.17
그때의 광주를 항상 기억하길,4,2024.12.17
노벨상 타신 기념으로 또 읽어봅니다 기대되요,4,2024.12.17
과거가 현재를 구했습니다 감사합니다,4,2024.12.17
"한강작가님 노벨상을 축하드립니다
많은내용이 공감되네요",4,2024.12.17
글이 세상을 구한다,4,2024.12.17
"꼭 읽고 기억해야 할 역사, 되풀이 되지 않도록 상기해야 할 아픈 역사를 한 자 한 자 새겨 주셔서 감사합니다.",4,2024.12.17
작가님의 표현하나하나가 마음을 아프게했어요~,4,2024.12.16
노벨문학상 수상을 측하합니다,4,2024.12.16
"고귀한 가치를 포기하지 않았던 사람들의 삶에, 죽음의 두려움에 맞선 사람들의 삶에 순식간에 몰입해서 읽게 된 책.
눈물 날 만큼의 감사함과 미안함이 느껴졌다. 우리는 어떤 이들이 일궈놓은 시대에 살고 있는가.",4,2024.12.16
화자를 통해 상황을 잘 묘사해서 쉽게 빠져듭니다. 소설이지만 배경이되는 시대 상황을 한번 돌이켜 볼 수 있는 시간이었습니다. 추천합니다.,4,2024.12.16
"한강 작가님의 노벨상 수상을 축하합니다.
과거가 현재를 구했습니다.",4,2024.12.16
최고예요.최고예요.,4,2024.12.16
한강 작가 노벨상 수상 발표후 엄마께 선물했어요,4,2024.12.16
지금 딱 읽어야하는 도서,4,2024.12.16
한강 작가님의 소년이 온다 책은 최고의 책,4,2024.12.16
감사합니다.....,4,2024.12.16
눈물 좔좔좔 한강 작가님 노벨상 축하드립니다,4,2024.12.16
5.18을 다시생각함,4,2024.12.16
읽으면서 아픔에 눈물이 나는 책,3,2024.12.16
최근에 발생한 계엄령-탄핵 사태과 책의 내용이 겹쳐 보이네요 ㅠ,4,2024.12.16
한강 작가님 소년이 온다,4,2024.12.16
............,1,2024.12.16
시대 상황을 이해하고 공감합니다.,4,2024.12.15
너무 재밌어요 감사합니다,4,2024.12.15
너무 재밌어요 감사합니다,4,2024.12.15
너무 재밌어요 감사합니다,4,2024.12.15
"2024년 12월 3일 내란 친위 쿠데타가 발생했다. 1980년 5월 18일 일어난 광주 민주화 운동을 소설로 쓴 한강 작가는 2024년 12월 11일 노벨 문학상을 받았다. 양 극단의 역사적 사건이 같은 해 같은 달, 동시에 발생하는 아이러니하고 혼란한한복판에서 읽었기에 역사적 희생과 고통의 의미를 온몸으로 느꼈다. 2024년 12월 14일 탄핵 가결은 역사가 우리나라를 이끌 주인공들에게 더할 나위 없이 소중한 가르침을 주었다. 불안과 슬픔, 안도와 기쁨을 동시에 느꼈던 숨막혔던 경험들이 밝은 미래를 위한 소중한 밑거름이 되길 간곡히 바란다.",4,2024.12.15
"역사를 알고 있기에 더욱 마음 아픈 것 같습니다.
하지만 잊지 않아야 하기에 읽습니다.",4,2024.12.15
세계에서 모두 읽었으면 좋겠습니다,4,2024.12.15
너무 마음이 아픈 이야기입니다,4,2024.12.15
재밌고 두럅고 눈물나는 소설이에요,4,2024.12.15
마음의 준비를 하고 읽어볼게요,4,2024.12.15
소년이온다 추천합니다,4,2024.12.15
너무나 잘 읽었습니다,4,2024.12.15
채식주의자 보다 쉽게 읽힙니다.,4,2024.12.15
최고의 한강작품입니다,4,2024.12.15
소년이 온다 궁금해요,3,2024.12.15
선물용으로 구입했어요,4,2024.12.14
선물용으로 구입했어요,4,2024.12.14
한강작가가 노벨문학상을 받았다고 해서 구매해서 봤습니다 읽히기는 잘 읽히는데 많이 슬픕니다ㅠㅠ,4,2024.12.14
한강 작가님의 유명한 작품이라고 하여 읽어보았습니다. 너무 끔찍하고 슬프고 억울하고 정말 소리내어 엉엉 울게 만든 책입니다. 하지만 더 슬픈 것은 실제로 있었다는 것에 있을 겁니다. 잊지않기를 모든 일을 계속 계속 서로를 위로하고 또 반복되지 않기를 …,4,2024.12.14
"슬픈시간이 설마,,, 다시 되풀이 될줄이야,,, 이벤엔 국민이 이기길,, 광주 역사에 위로를,,,
노벨문학상 축하와 감사를 드립니다,,",4,2024.12.14
군대에 보내줘서 책 사진이 없어요. 잘 받아서 읽고 있다고 해요.,4,2024.12.14
